c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumtorquerate,sumwork,sumworkrate,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumtorquerate2,sumwork2,sumworkrate2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
1,8,2,0.547,104,8,0.71182,9.5942,0.78635,7.2655,15.426,1036.1,17716,0.20639,0.094239,0.64617,56.832,0.70063,58.134,2.6903,10762,3.2926e+10,0.018299,0.0509,29.318,17.768,14.992,80.707,10.347,2.1782e-05,8609.7
1,8,3,0.659,40.9,8,0.487,5.7572,0.41708,3.1855,10.125,699.49,11216,0.17938,0.07569,0.29252,18.878,0.19629,11.042,1.3521,4702.2,1.6632e+10,0.013881,0.033948,26.36,14.159,10.478,64.697,5.1093,2.1903e-05,4657.7
1,8,4,0.822,29,8,0.24892,2.5042,0.14397,0.84035,5.867,355.61,5879.5,0.13307,0.04927,0.079164,3.6941,0.021935,0.67626,0.62701,1269.3,5.5604e+09,0.0078525,0.017242,21.692,9.8422,6.0829,50.867,1.8861,1.4651e-05,1722.5
1,8,5,0.938,46.9,8,0.17356,1.7306,0.078397,0.44508,4.411,247.61,3399.4,0.11003,0.041452,0.039311,1.7658,0.0063071,0.17137,0.36073,623.1,2.3803e+09,0.0055462,0.012361,20.745,8.647,4.7558,40.402,1.024,1.2947e-05,1072
1,8,6,1.14,41,8,0.11448,1.2841,0.039587,0.24805,2.9245,163.78,2341.2,0.094802,0.036783,0.019787,1.226,0.0018105,0.0757,0.19665,315.92,1.268e+09,0.0043423,0.011629,19.594,8.1762,4.0794,39.071,0.57967,1.0093e-05,627.03
2,1,2,0.6,69.5,8,2.1384,26.875,2.0315,16.952,60.043,2986.2,48049,0.35468,0.13836,4.1433,310.28,3.1615,214.42,37.017,78708,2.0175e+11,0.052068,0.095026,37.194,26.179,25.696,132.58,23.938,4.3238e-05,61205
2,1,3,0.658,42.1,8,1.7697,20.15,1.5055,11.263,48.731,2453.3,37051,0.32506,0.11982,2.7658,170.04,1.6828,91.776,25.797,52224,1.3936e+11,0.044574,0.073277,34.054,22.169,20.675,121.25,17.101,3.8172e-05,45016
2,1,4,0.85,23,8,0.94497,9.2554,0.5443,3.1135,27.26,1292.7,19765,0.25104,0.082791,0.77837,35.203,0.19095,5.9814,10.018,14299,4.9776e+10,0.026969,0.041178,28.106,15.067,11.609,90.204,6.2308,3.0268e-05,17279
2,1,5,1.01,11.5,8,0.51793,5.4096,0.19867,1.1507,16.245,703.85,10516,0.1887,0.063934,0.27144,14.22,0.026743,0.84131,4.6532,4974.3,1.7402e+10,0.016463,0.028321,24.764,11.758,7.7197,67.736,2.3912,2.3786e-05,7584.5
2,1,6,1.23,14.1,8,0.32884,3.6166,0.097312,0.57443,10.199,444.59,6486.6,0.14734,0.052555,0.12619,7.8707,0.0070195,0.26569,2.2736,2322.3,8.3584e+09,0.010896,0.022771,22.433,10.158,5.94,54.268,1.2072,1.9689e-05,4183.5
2,2,2,0.565,135,8,2.8615,37.526,2.6489,23.706,75.719,4053,56766,0.45235,0.17054,6.3839,525.23,4.9003,381.41,48.989,1.2379e+05,2.7582e+11,0.068982,0.12455,44.746,32.942,33.512,161.28,34.236,5.5797e-05,86786
2,2,3,0.642,84.7,8,1.924,23.296,1.547,12.287,47.21,2692.2,39296,0.35604,0.13159,3.2747,229.27,1.842,113.99,24.055,63376,1.593e+11,0.048614,0.084669,35.794,24.1,22.762,128.55,19.495,4.1957e-05,51386
2,2,4,0.836,45.1,8,0.92994,9.2307,0.49288,2.8379,24.844,1288.6,19243,0.24995,0.079718,0.77798,39.148,0.16761,5.8152,9.2015,15203,4.9339e+10,0.026124,0.040707,26.607,14.377,11.241,91.761,6.0656,3.0358e-05,17709
2,2,5,1.02,45.5,8,0.56803,6.0759,0.22199,1.3425,15.439,784.56,12844,0.20018,0.066544,0.34442,20.875,0.038013,1.6394,4.3305,6458.8,2.4816e+10,0.017374,0.030845,24.37,12.208,8.2238,77.611,2.9268,2.4111e-05,8833.4
2,2,6,1.21,44.8,8,0.36504,4.019,0.10764,0.6682,10.097,502.2,7965,0.15628,0.056269,0.16036,9.6794,0.0092358,0.36862,2.1357,3022.1,1.1092e+10,0.011768,0.024774,22.506,10.479,6.4144,58.355,1.4261,1.9675e-05,5079
2,2,7,1.4,29.7,8,0.29223,3.6475,0.072254,0.5058,8.9787,403.77,6110.1,0.1516,0.059354,0.10009,7.9189,0.0037758,0.20896,1.8044,1816.4,7.8985e+09,0.010364,0.026222,23.611,10.986,6.403,55.35,0.96845,2.0383e-05,3456.1
2,3,2,0.583,76.2,8,2.8742,37.441,2.3026,20.068,51.285,4123.6,58560,0.53118,0.16426,6.8425,551.82,3.6664,270.16,25.709,1.5307e+05,3.214e+11,0.10932,0.12487,40.664,31.743,29.505,206.59,26.878,5.2604e-05,1.121e+05
2,3,3,0.695,40.3,8,2.0654,23.787,1.3539,10.205,34.931,2918.6,40794,0.45817,0.1404,3.4949,223.1,1.2451,69.12,14.016,76034,1.8102e+11,0.084411,0.091892,36.342,25.631,21.729,175.31,15.556,4.55e-05,66471
2,3,4,0.872,78.7,8,1.1165,10.897,0.48975,2.7198,21.337,1555.3,21169,0.3576,0.097606,1.0053,50.264,0.14073,4.7495,6.5414,21216,6.1431e+10,0.052903,0.053269,30.167,17.404,12.78,144.81,5.6741,3.4919e-05,25719
2,3,5,1.03,15.6,8,0.62367,6.3743,0.19647,1.1041,12.73,869.55,12560,0.25389,0.071274,0.38191,19.604,0.026238,0.81271,2.9622,7914.4,2.5917e+10,0.031142,0.03472,24.728,12.815,8.4296,99.293,2.2872,2.6896e-05,11899
2,3,6,1.22,0.115,8,0.39632,4.2129,0.096213,0.53699,8.5483,556.48,8771.6,0.20691,0.059251,0.17076,10.144,0.0063074,0.21478,1.6927,3599.9,1.4161e+10,0.022065,0.028104,22.061,10.826,6.6068,81.642,1.1233,2.2237e-05,6556.7
2,3,7,1.39,25,8,0.33868,3.8851,0.073695,0.45411,7.177,468.11,6768.9,0.19801,0.061919,0.12274,8.6552,0.0035161,0.15557,1.3021,2490.1,9.7139e+09,0.020164,0.028249,23.143,11.243,6.5991,80.617,0.84284,2.0669e-05,4983.1
2,4,2,0.632,44.7,8,2.0533,25.621,1.6807,13.727,52.088,2852.2,40707,0.37019,0.14068,3.5674,261.67,2.0458,131.33,27.729,69258,1.6057e+11,0.051006,0.095259,37.794,25.936,24.661,134.88,21.69,4.3704e-05,57553
2,4,3,0.711,35.2,8,1.6005,17.549,1.1858,8.4345,41.105,2216.2,30890,0.32741,0.11769,2.1387,123.79,0.97238,47.297,19.255,42049,1.0657e+11,0.040502,0.068093,33.856,21.136,18.776,118.21,13.979,3.9803e-05,40061
2,4,4,0.879,17.2,8,0.79676,7.8647,0.38997,2.1648,21.577,1089.5,16951,0.23181,0.075193,0.58331,28.809,0.10146,3.3551,7.1332,11232,3.8424e+10,0.022484,0.03746,25.812,13.48,10.072,84.199,4.5861,2.8133e-05,14700
2,4,5,1.08,8.87,8,0.48999,5.0649,0.17478,0.9915,14.582,673.36,10228,0.18241,0.060941,0.25503,13.602,0.022746,0.75044,3.8486,4731.2,1.6882e+10,0.01501,0.026548,23.628,11.113,7.2896,66.047,2.2057,2.3328e-05,7335.2
2,4,6,1.29,0.553,8,0.31846,3.6338,0.088022,0.55926,9.6442,437.88,6306.6,0.15064,0.055523,0.11718,8.1769,0.0056787,0.266,2.0855,2183.6,7.7089e+09,0.010913,0.023648,22.632,10.343,6.146,53.933,1.1346,1.9393e-05,4119
2,5,1,0.542,168,8,3.5836,49.189,3.5306,33.245,81.571,5076.1,84312,0.50682,0.17397,10.851,974.87,9.2812,806.65,61.582,2.1851e+05,5.2922e+11,0.089037,0.13884,44.743,35.664,37.125,175.06,42.582,6.5278e-05,1.3461e+05
2,5,2,0.616,104,8,2.9517,37.435,2.6032,22.147,64.284,4152.6,59814,0.48679,0.17045,7.0417,532.15,4.9144,346.45,38.845,1.4111e+05,3.2945e+11,0.079307,0.12632,43.011,32.483,31.697,178.73,29.699,6.3739e-05,97753
2,5,3,0.689,83.1,8,2.1314,24.493,1.5855,11.921,45.09,2966.5,43048,0.40425,0.13766,3.7885,234.61,1.7895,98.032,22.134,75012,1.922e+11,0.058643,0.089081,36.459,25.178,22.898,146.9,17.983,4.8013e-05,61050
2,5,4,0.884,51.6,8,0.97621,9.6025,0.45193,2.5219,21.557,1347.8,20909,0.27781,0.083979,0.85233,44.021,0.13878,4.7855,7.1628,16765,5.7448e+10,0.030274,0.044662,26.961,15.025,11.403,101.87,5.4189,3.2574e-05,19405
2,5,5,1.07,28.3,8,0.58723,6.2132,0.19808,1.1874,13.466,809.59,11301,0.22391,0.068894,0.35505,21.78,0.028441,1.1788,3.594,6835.2,2.1701e+10,0.020556,0.032344,24.346,12.427,8.2827,91.675,2.5584,2.5035e-05,9621.2
2,5,6,1.27,28.9,8,0.3877,4.3355,0.1009,0.64608,9.4692,537.22,7518.7,0.18844,0.059916,0.17071,11.575,0.0075102,0.35954,2.0548,3323.1,1.098e+10,0.014814,0.026726,23.255,11.138,6.7421,79.208,1.3173,2.0634e-05,5615.7
2,6,1,0.558,79.5,8,3.0689,41.655,3.073,28.373,80.867,4382.7,73495,0.45614,0.17283,7.8314,691.1,7.0109,578.15,60.179,1.5685e+05,4.1226e+11,0.073555,0.13309,45.477,35.329,36.26,167.57,41.694,5.3898e-05,1.0281e+05
2,6,2,0.621,73.6,8,2.3991,29.445,2.1132,17.505,58.471,3407.2,51679,0.41872,0.15822,4.7252,341.97,3.342,226.5,32.78,92614,2.4672e+11,0.059561,0.10821,41.442,29.643,28.581,157.03,25.792,4.9279e-05,68789
2,6,3,0.706,36.9,8,1.6762,18.691,1.2352,9.003,39.557,2348.5,38066,0.33626,0.11963,2.5173,146.75,1.1755,59.767,18.432,48609,1.5119e+11,0.043078,0.072667,33.046,21.587,19.482,120.67,14.675,4.1478e-05,42144
2,6,4,0.809,38.2,8,1.0746,10.353,0.58428,3.3517,26.464,1485.7,22945,0.27323,0.088778,0.99389,42.697,0.22998,6.858,9.486,19008,6.572e+10,0.028788,0.045102,28.466,15.744,12.594,97.108,6.6576,3.4017e-05,21649
2,6,5,0.996,11.8,8,0.58231,5.9125,0.21134,1.1879,15.646,791.69,12218,0.19649,0.069496,0.3203,15.588,0.029465,0.79786,4.3217,6128.8,2.2404e+10,0.016375,0.031313,24.991,12.318,8.3267,68.824,2.4296,2.6662e-05,9027.6
2,6,6,1.16,5.6,8,0.37139,3.9342,0.10879,0.6115,10.578,506.05,7961.4,0.15783,0.056091,0.15106,8.5159,0.0083132,0.2589,2.3011,2825.9,1.1734e+10,0.011183,0.023921,22.513,10.344,6.3802,57.042,1.2963,2.1863e-05,4942.5
2,7,1,0.499,164,8,3.0268,41.977,2.8542,27.194,75.967,4312.9,65073,0.44761,0.16721,7.5071,703.13,5.867,515.22,50.377,1.5174e+05,3.2838e+11,0.071654,0.12816,43.316,33.678,34.176,161.57,37.31,5.7937e-05,1.0326e+05
2,7,2,0.525,133,8,3.1113,41.01,3.0182,27.516,80.221,4409.1,63356,0.46697,0.17439,7.5439,636.91,6.2725,510.82,54.345,1.5113e+05,3.2906e+11,0.074066,0.13104,44.336,34.004,34.153,168.47,33.909,6.0029e-05,1.0357e+05
2,7,3,0.639,71.1,8,1.8435,20.662,1.3721,10.105,44.072,2561.3,40146,0.34889,0.12465,2.7725,164.65,1.2561,66.019,20.464,55580,1.5441e+11,0.045785,0.077897,34.286,22.816,20.583,130.83,15.064,4.2179e-05,50213
2,7,4,0.84,35.1,8,0.88235,8.5826,0.41077,2.3157,22.635,1201.5,18015,0.24119,0.079346,0.70042,30.862,0.10449,3.0176,7.0825,13511,4.3105e+10,0.023443,0.038722,26.818,14.257,10.661,95.425,4.6416,2.9704e-05,17474
2,7,5,1.03,36.7,8,0.48136,5.0636,0.16525,0.9643,12.722,658.85,10043,0.17542,0.062592,0.25599,13.465,0.020281,0.65036,3.0165,4926.9,1.5879e+10,0.013904,0.027245,23.151,11.244,7.3545,66.948,2.0476,2.253e-05,7490.1
2,7,6,1.2,33.5,8,0.34909,3.8212,0.09525,0.57494,9.2326,476.61,7651.8,0.15793,0.055229,0.13846,8.6918,0.0064982,0.25031,1.8645,2670.9,1.0333e+10,0.011046,0.023593,22.054,10.287,6.2653,61.264,1.2002,1.9683e-05,4866.2
2,8,1,0.536,173,8,2.9825,40.028,2.9579,27.281,80.601,4231.2,62518,0.44031,0.16855,7.2484,626.43,6.1811,507.77,55.827,1.4516e+05,3.0755e+11,0.067979,0.12754,43.586,33.051,34.251,161.54,36.512,5.0506e-05,1.0005e+05
2,8,2,0.568,127,8,2.6109,34.071,2.3854,20.831,65.988,3667,52747,0.41454,0.15492,5.6329,454.42,3.9965,295.51,39.503,1.1126e+05,2.4488e+11,0.062025,0.11196,40.128,29.45,29.574,154.28,28.479,4.8686e-05,82642
2,8,3,0.671,64,8,1.8474,21.595,1.3855,10.543,43.534,2567.9,39593,0.35574,0.12771,2.886,187.13,1.3498,75.995,20.153,55086,1.4986e+11,0.046416,0.079355,35.061,23.018,21.21,128.24,16.453,4.532e-05,48098
2,8,4,0.833,40.2,8,0.96925,9.3922,0.50757,2.8628,24.344,1326.6,20171,0.25662,0.084224,0.83614,39.889,0.16991,5.619,8.3076,15711,5.1182e+10,0.025437,0.042027,27.811,15.07,11.638,99.455,5.9761,3.1049e-05,18592
2,8,5,0.999,55,8,0.59318,6.0491,0.24498,1.4179,16.183,814.41,12565,0.19753,0.065492,0.37077,19.244,0.048537,1.6272,4.6581,7039.6,2.4826e+10,0.01686,0.030541,23.681,12.004,8.2827,78.556,3.0488,2.2923e-05,9679.4
2,8,6,1.14,24.1,8,0.41136,4.2406,0.12947,0.73646,11.126,565.71,7947.9,0.17732,0.055963,0.18363,10.946,0.012666,0.4813,2.5832,3530.8,1.1554e+10,0.013647,0.024423,22.723,10.643,6.5669,71.203,1.6344,2.1163e-05,5946.1
3,1,2,0.611,65.8,8,4.3328,53.245,3.9071,31.515,127.95,5950.6,92939,0.50622,0.17119,16.201,1168,10.637,685.94,161.79,3.0243e+05,7.5379e+11,0.098188,0.13085,44.92,34.382,37.874,183.79,44.488,6.132e-05,1.7394e+05
3,1,3,0.702,54.4,8,2.8563,31.15,2.1154,14.589,84.748,3895.9,63808,0.40731,0.13295,7.2994,412.83,3.1381,145.29,84.123,1.3479e+05,4.1012e+11,0.068594,0.089106,35.99,24.672,24.66,148.36,23.52,5.0257e-05,93951
3,1,4,0.842,33.3,8,1.7337,16.759,0.96721,5.3013,52.634,2311.2,36577,0.3125,0.097833,2.6745,119.7,0.57605,16.124,40.308,49983,1.6683e+11,0.043446,0.058408,29.449,17.398,14.849,114.57,9.7562,4.011e-05,45617
3,1,5,1.04,31.5,8,1.0062,10.027,0.4081,2.1397,31.236,1323.8,20512,0.23885,0.078362,1.0099,50.668,0.10766,3.0682,17.82,18527,6.4914e+10,0.027535,0.040774,26.034,13.623,9.9193,90.403,4.2862,2.9971e-05,21034
3,1,6,1.19,26.1,8,0.75779,7.9005,0.25872,1.4134,22.698,978.06,14932,0.19884,0.066299,0.63756,38.081,0.043885,1.6216,10.671,11904,3.9182e+10,0.021251,0.034688,23.467,11.741,8.0502,74.552,2.6612,2.5845e-05,15294
3,1,7,1.43,2.6,8,0.50217,5.9513,0.13554,0.85359,15.961,657.7,10500,0.17028,0.063615,0.32164,23.94,0.014116,0.67093,6.574,5882.3,2.2711e+10,0.015312,0.031634,23.311,11.345,7.0185,62.668,1.5788,2.2825e-05,8235.8
3,2,2,0.574,174,8,5.4793,70.459,4.9702,43.69,157,7675.5,1.1825e+05,0.60923,0.19895,23.329,1839.6,16.612,1261.2,213.12,4.5676e+05,1.0718e+12,0.12204,0.16182,52.123,41.495,47.345,207.92,60.276,9.6082e-05,2.4392e+05
3,2,3,0.65,121,8,3.7407,43.788,2.9456,22.367,99.166,5143.9,80238,0.47306,0.15287,12.377,799.08,6.3765,358.61,110.32,2.3846e+05,6.2577e+11,0.084932,0.11162,39.525,28.85,30.82,161,32.239,6.0612e-05,1.4563e+05
3,2,4,0.848,59.5,8,1.9896,18.835,1.091,6.1286,55.12,2695.2,42646,0.3523,0.10578,3.5268,169.57,0.78838,26.256,43.296,66149,2.2485e+11,0.0487,0.062357,30.938,18.649,16.589,127.62,12.176,4.4456e-05,55502
3,2,5,0.991,70.8,8,1.2259,12.043,0.48216,2.7371,35.436,1663.6,25424,0.28448,0.084748,1.5116,80.255,0.16162,6.0542,21.862,28130,9.7367e+10,0.033571,0.044345,27.331,14.85,11.384,107.39,5.8803,3.419e-05,28059
3,2,6,1.17,42.5,8,0.77481,8.0117,0.23859,1.3477,23.015,1036.4,15287,0.21801,0.06822,0.67784,40.628,0.041174,1.5916,12.305,12785,4.2117e+10,0.02177,0.034337,24.174,12.121,8.2498,80.303,2.8133,2.8027e-05,15141
3,2,7,1.38,29.7,8,0.57128,6.5943,0.14164,0.896,17.1,763.69,12328,0.1904,0.066352,0.39694,27.722,0.014488,0.65609,7.2417,7364.3,2.9563e+10,0.017139,0.034234,23.701,11.753,7.5169,68.389,1.7509,2.6431e-05,9828.6
3,3,2,0.577,147,8,5.3899,70.924,4.1067,36.39,101.35,7644.3,1.1659e+05,0.6929,0.1888,24.124,1986,11.251,862.55,98.426,5.4646e+05,1.1607e+12,0.18173,0.15846,47.35,39.772,41.041,263.74,49.273,7.7637e-05,3.0589e+05
3,3,3,0.69,67.6,8,3.6918,41.54,2.3128,17.102,70.736,5193.4,76886,0.59112,0.1664,11.142,677.01,3.5164,188.32,56.639,2.4983e+05,6.1341e+11,0.13532,0.1228,40.916,31.197,28.749,227.66,25.627,5.9845e-05,1.7185e+05
3,3,4,0.876,29.8,8,2.0428,19.975,0.87346,4.9237,42.191,2863.2,41005,0.45944,0.11707,3.38,170.2,0.45077,15.436,25.082,74283,2.1695e+11,0.085312,0.071918,32.788,20.672,16.609,187.38,9.7731,4.6001e-05,69794
3,3,5,1.07,38.6,8,1.1203,11.251,0.33963,1.8805,23.728,1551.8,22581,0.33396,0.086331,1.245,67.67,0.076498,2.7269,10.736,26440,8.1847e+10,0.050579,0.046688,26.834,15.009,10.522,136.51,3.9197,3.4191e-05,30458
3,3,6,1.25,5.01,8,0.75558,7.8986,0.17834,1.0089,16.138,1045,14769,0.27843,0.075531,0.60951,37.145,0.021037,0.78269,5.8179,13041,3.9978e+10,0.037082,0.040449,25.109,13.28,8.6266,117.04,2.0779,2.8989e-05,17832
3,3,7,1.43,3.8,8,0.59254,6.9197,0.11522,0.74288,13.502,817.49,11369,0.25254,0.075593,0.39281,29.663,0.0087343,0.42583,4.5952,8325.7,2.6714e+10,0.030846,0.039696,25.412,13.159,8.1597,104.75,1.3466,2.7521e-05,12703
3,4,2,0.629,28.4,8,4.0363,49.818,3.4554,27.737,114.93,5592.7,85242,0.49168,0.16391,14.997,1082.2,9.0102,565.02,146.1,2.92e+05,6.6947e+11,0.09174,0.124,42.317,32.085,34.976,176.62,40.257,6.9979e-05,1.7038e+05
3,4,3,0.69,20.1,8,3.3785,37.724,2.5025,17.999,92.68,4616,65995,0.45748,0.15132,9.6774,578.4,4.2853,215.75,96.539,1.8653e+05,4.4957e+11,0.076741,0.10262,39.94,27.965,28.636,164.46,28.703,5.5771e-05,1.2539e+05
3,4,4,0.864,4.21,8,1.7538,17.136,0.84344,4.6315,51.055,2368.6,34885,0.33304,0.10193,2.7077,131.51,0.44126,13.851,38.527,51762,1.5796e+11,0.043234,0.059116,30.554,17.737,14.957,121.32,9.4731,4.2121e-05,47940
3,4,5,1.07,-1.15,8,1.0322,10.324,0.3649,1.9974,31.554,1376,20173,0.25547,0.078168,1.0513,55.376,0.085829,2.8518,17.641,19729,6.3608e+10,0.027262,0.040594,26.381,13.578,9.9784,96.793,4.192,3.1922e-05,22642
3,4,6,1.32,17.8,8,0.57823,6.513,0.14964,0.93395,17.612,782.47,11766,0.19645,0.06803,0.39629,27.378,0.016696,0.75854,7.5257,7398.9,2.6486e+10,0.017656,0.03385,24.49,12.066,7.6708,73.88,1.9189,2.511e-05,9886.1
3,4,7,1.48,12.8,8,0.47756,5.6786,0.11036,0.73867,14.3,648.62,8679.9,0.18323,0.063085,0.29214,23.097,0.0093718,0.53047,5.4607,5398.2,1.7419e+10,0.015726,0.030682,23.408,11.276,6.8901,69.589,1.4017,2.3345e-05,7911.8
3,5,2,0.586,180,8,5.5709,72.614,4.912,43.017,137.21,7784.4,1.2465e+05,0.61558,0.1826,27.521,2174.2,18.11,1330.4,187.73,5.6187e+05,1.3166e+12,0.13652,0.15293,46.714,38.4,42.856,215.47,53.439,7.5851e-05,2.8662e+05
3,5,3,0.693,97.9,8,3.7589,43.09,2.592,19.16,86.164,5175.5,83430,0.51151,0.15551,12.27,744.11,4.7354,244.44,85.938,2.455e+05,6.8009e+11,0.096843,0.11556,39.097,29.125,28.988,172.43,27.835,6.4899e-05,1.5484e+05
3,5,4,0.895,72.5,8,1.7179,17.061,0.72695,4.0219,40.147,2326.8,35077,0.34649,0.098612,2.7507,134.98,0.34339,10.865,25.206,53163,1.5936e+11,0.047404,0.058636,28.747,17.105,14.043,125.52,8.195,4.3616e-05,48327
3,5,5,1.08,49,8,1.1552,11.599,0.37872,2.1393,26.929,1565.9,21665,0.30124,0.084834,1.3076,72.226,0.092545,3.3782,13.537,25497,7.5625e+10,0.035813,0.047895,26.661,14.865,10.817,119.01,4.4391,3.5431e-05,27615
3,5,6,1.25,57,8,0.68016,7.4789,0.16984,1.0452,17.545,929.78,13410,0.22429,0.072327,0.55061,35.587,0.020525,0.85614,6.7544,10564,3.3817e+10,0.021976,0.036889,24.383,12.6,8.2774,89.203,2.0881,2.8016e-05,13530
3,5,7,1.46,54.1,8,0.52147,6.3637,0.10708,0.73162,13.47,706.08,9955.8,0.2032,0.068336,0.34195,26.516,0.0084596,0.44577,4.7876,6635.6,2.153e+10,0.018668,0.034936,23.558,11.963,7.4033,74.966,1.2863,2.5912e-05,9741.7
3,6,2,0.635,54.1,8,4.5561,54.608,3.9251,31.158,125.36,6334.9,97969,0.54471,0.1738,17.429,1179.7,10.672,656.75,160.49,3.4514e+05,8.7352e+11,0.10435,0.13406,45.229,35.39,38.412,198.41,45.57,6.4288e-05,1.9661e+05
3,6,3,0.702,27.9,8,3.3462,36.994,2.3307,16.478,83.781,4596.7,71643,0.4699,0.1495,9.4724,543.28,3.6063,169.9,80.433,1.8445e+05,5.0662e+11,0.07903,0.10296,38.928,27.629,27.627,167.43,26.057,5.9158e-05,1.2393e+05
3,6,4,0.829,31.5,8,1.9742,19.165,1.0085,5.6612,51.802,2692.5,40868,0.36372,0.11084,3.2751,142.44,0.61421,17.43,38.731,62904,1.9867e+11,0.048944,0.064262,31.779,19.258,16.746,128.32,11.142,4.6378e-05,54550
3,6,5,0.999,19.2,8,1.2424,12.543,0.44143,2.4365,35.348,1671.5,22988,0.29027,0.092908,1.4045,70.696,0.12063,3.4537,19.921,26265,7.9518e+10,0.031587,0.049258,29.518,15.893,11.9,106.81,5.0947,3.8744e-05,28707
3,6,6,1.16,2.46,8,0.88248,8.7742,0.26734,1.4762,25.315,1202.8,16588,0.24982,0.076766,0.77524,42.581,0.04637,1.5573,11.692,14771,4.7937e+10,0.024756,0.038245,26.377,13.48,9.3477,92.393,3.2002,3.2743e-05,18619
3,6,7,1.29,6.16,8,0.68871,7.08,0.18543,1.0127,19.505,936.9,14196,0.22278,0.072169,0.48099,27.69,0.022398,0.70993,7.7388,9346.5,3.5807e+10,0.020071,0.035596,25.442,12.667,8.2911,82.182,2.1653,2.951e-05,12715
3,7,2,0.541,122,8,6.4351,84.348,6.6399,59.267,192.01,9091.9,1.3769e+05,0.65648,0.20342,33.755,2744.3,29.732,2286.8,323.18,6.8738e+05,1.5215e+12,0.14579,0.17176,54.741,46.83,54.601,239.32,75.716,8.2471e-05,3.389e+05
3,7,3,0.667,54.4,8,3.7831,43.204,2.7977,20.636,96.11,5209.7,77234,0.50443,0.16007,12.018,728.9,5.1761,267.08,97.809,2.3754e+05,5.9075e+11,0.0897,0.11565,41.31,30.755,31.019,182.11,31.174,5.9473e-05,1.5346e+05
3,7,4,0.87,37,8,1.6399,16.03,0.76183,4.2328,45.029,2235.2,34280,0.32534,0.098138,2.5465,116.75,0.3805,11.523,31.3,49660,1.5585e+11,0.041348,0.056097,29.097,17.229,14.22,122.94,8.7488,3.8474e-05,46370
3,7,5,1.05,7.63,8,0.96901,10.202,0.31224,1.8591,28.182,1323.1,18979,0.25892,0.081816,0.99657,53.784,0.066433,2.4145,14.041,19147,5.7312e+10,0.026982,0.041348,26.8,14.216,10.023,98.327,3.792,3.2699e-05,21976
3,7,6,1.23,27.5,8,0.69349,7.6374,0.17953,1.0832,20.713,935.31,13296,0.21401,0.071293,0.55271,35.464,0.023087,0.92032,9.2446,10667,3.2647e+10,0.019721,0.03654,24.737,12.557,8.2811,80.478,2.1533,2.8355e-05,13966
3,7,7,1.41,4.67,8,0.53503,6.3275,0.11804,0.77728,14.926,723.98,9829.2,0.20006,0.069766,0.33352,24.242,0.0091535,0.49306,5.5576,6328.7,2.1032e+10,0.017173,0.034882,24.668,12.29,7.6708,72.752,1.409,2.6803e-05,9298.6
3,8,2,0.584,123,8,4.8082,60.203,4.0249,33.441,129.49,6684.3,94765,0.56803,0.18647,18.424,1385.5,10.678,714.48,151.51,3.5928e+05,7.7289e+11,0.10867,0.14648,47.466,36.979,40.513,203.33,46.545,6.8582e-05,2.0849e+05
3,8,3,0.661,79.9,8,3.6643,42.794,2.778,20.854,95.605,5072.8,79726,0.48563,0.1601,11.481,741.7,5.2851,290.36,99.183,2.2087e+05,5.8434e+11,0.084769,0.11684,40.747,29.835,30.982,168.88,30.669,6.5445e-05,1.4152e+05
3,8,4,0.831,35.1,8,1.9446,18.651,0.98062,5.5226,51.382,2656.3,41076,0.36347,0.11092,3.3212,156.2,0.61097,19.424,36.58,62022,2.0234e+11,0.048801,0.06458,32.112,19.346,16.661,123.3,11.15,4.9485e-05,53866
3,8,5,0.982,47.2,8,1.2918,12.187,0.52168,2.7205,36.422,1744.2,24805,0.28723,0.087115,1.6102,74.865,0.17701,5.1173,21.721,30151,9.4285e+10,0.032741,0.047891,27.663,15.218,11.79,109.92,5.8243,3.8139e-05,31103
3,8,6,1.15,12.8,8,0.88791,8.9415,0.26674,1.4911,24.887,1195.8,15667,0.24594,0.076692,0.80376,43.946,0.048114,1.6246,11.699,15146,4.3233e+10,0.023887,0.039711,26.588,13.599,9.4028,93.308,3.1755,3.2562e-05,18390
3,8,7,1.27,38.6,8,0.66883,7.1023,0.17441,1.0166,20.366,909.75,12285,0.21382,0.071336,0.49622,30.414,0.022964,0.843,8.238,9368.4,2.8634e+10,0.019082,0.036261,25.475,12.769,8.3069,81.838,2.189,2.8298e-05,12549
4,1,2,0.628,94.8,8,5.5028,66.904,4.4408,34.67,168.3,7480.8,1.1262e+05,0.55934,0.17751,27.995,1989.3,14.539,889.82,308.54,5.1473e+05,1.2278e+12,0.12194,0.13889,46.724,36.495,41.811,202.91,53.679,6.4925e-05,2.5673e+05
4,1,3,0.73,53.9,8,4.0957,43.102,2.9318,19.703,124.03,5560.3,88605,0.48323,0.14798,15.45,845.73,6.2255,277.91,197.5,2.8458e+05,8.5447e+11,0.094039,0.10058,39.551,28.258,29.866,178.81,33.141,5.5808e-05,1.6413e+05
